instance_id,original_prompt,true_answer,actual_predicted_answer,concept,true_entities,predicted_entities,macro_weighted_precision,macro_weighted_recall,macro_weighted_f1
156_0, , , ,brandied orange liqueur,"AG.01.ae.01
AG.01.ah
AG.01.ak
AG.01.n.17.a
AG.01.y.01","AG.01.ae.01
AG.01.ah
AG.01.ak
AG.01.n.17.a
AG.01.y.01", , , 
156_1, , , ,cold brew concentrate,AG.01.ae.03,AG.01.ae.03, , , 
156_2, , , ,peppermint extract,"AF.13.c
AF.21
AF.26","AF.13.c
AF.21
AF.26", , , 
156_3, , , ,bean sprouts,"AF.06
AF.10.b
AF.10.i
AF.20.f","AF.06
AF.10.b
AF.10.i
AF.20.f", , , 
156_4, , , ,jelly mixture,AG.01.n.04,"AG.01.n.04
AG.01.t.05
AG.01.t.06", , , 
156_5, , , ,corn,AG.01.i,AG.01.i, , , 
156_6, , , ,flowers,"AF.03
AF.10.g","AF.03
AF.10.g", , , 
156_7, , , ,hollow shell,"AE.08
AE.12.b
AF.10","AE.08
AE.12.b
AF.10", , , 
156_8, , , ,capers,"AE.14.j.04
AF.13","AE.14.j.04
AF.13", , , 
156_9, , , ,shells,"AE.12.b
AF.10","AE.12.b
AF.10", , , 
157,"Could you kindly provide links to the Hansard taxonomy for these entities outlined: baking soda, tortilla, instant vanilla pudding, flax seeds, banana peppers, eggs, butter, pumpkin mixture, poppy seeds, barbecue sauce, water, brandy ?","Indeed, the entities are connected accordingly:  baking soda -  AG.01.m [Substances for food preparation], tortilla -  AG.01.n.11 [Bread];AG.01.n.12 [Pancake/tortilla/oatcake], instant vanilla pudding -  AG.01 [Food];AG.01.n.03 [Puddings], flax seeds -  AF.10.i [Seed];AF.24 [Yielding fibre/thatching/basket material], banana peppers -  AG.01.h.01 [Fruit/a fruit];AG.01.l.03 [Spice], eggs -  AG.01.g [Eggs], butter -  AG.01.e.01 [Butter];AG.01.n [Dishes and prepared food], pumpkin mixture -  AG.01.h.02.f [Fruits as vegetables], poppy seeds -  AF.10.i [Seed];AF.29 [Particular cultivated/ornamental plants], barbecue sauce -  AG.01.h [Fruit and vegetables];AG.01.l.04 [Sauce/dressing];AG.01.n.06 [Meat dishes];AG.01.r.04 [Picnic/packed meal];AG.01.t.08 [Equipment for food preparation], water -  AG.01.z [Water], brandy -  AG.01.y.01.e [Brandy].","Definitely, the entities are linked properly: baking soda - AG.01.m [Substances for food preparation], tortilla - AG.01.n.11 [Bread];AG.01.n.12 [Pancake/tortilla/oatcake], instant vanilla pudding - AG.01 [Food];AG.01.n.03 [Puddings], flax seeds - AF.10.i [Seed];AF.24 [Yielding fibre/thatching/basket material], banana peppers - AG.01 [Food], eggs - AG.01.g [Eggs], butter - AG.01.e.01 [Butter];AG.01.n [Dishes and prepared food], pumpkin mixture - AG.01.h.02.f [Fruits as vegetables], poppy seeds - AF.10.i [Seed];AF.29 [Particular cultivated/ornamental plants], barbecue sauce - AG.01.h [Fruit and vegetables];AG.01.l.04 [Sauce/dressing];AG.01.n.06 [Meat dishes];AG.01.r.04 [Picnic/packed meal];AG.01.t.08 [Equipment for food preparation], water - AG.01.z [Water], brandy - AG.01.y.01.e [Brandy].", , , ,0.886,0.909,0.894
157_0, , , ,baking soda,AG.01.m,AG.01.m, , , 
157_1, , , ,tortilla,"AG.01.n.11
AG.01.n.12","AG.01.n.11
AG.01.n.12", , , 
157_2, , , ,instant vanilla pudding,"AG.01
AG.01.n.03","AG.01
AG.01.n.03", , , 
157_3, , , ,flax seeds,"AF.10.i
AF.24","AF.10.i
AF.24", , , 
157_4, , , ,banana peppers,"AG.01.h.01
AG.01.l.03",AG.01, , , 
157_5, , , ,eggs,AG.01.g,AG.01.g, , , 
157_6, , , ,butter,"AG.01.e.01
AG.01.n","AG.01.e.01
AG.01.n", , , 
157_7, , , ,pumpkin mixture,AG.01.h.02.f,AG.01.h.02.f, , , 
157_8, , , ,poppy seeds,"AF.10.i
AF.29","AF.10.i
AF.29", , , 
157_9, , , ,barbecue sauce,"AG.01.h
AG.01.l.04
AG.01.n.06
AG.01.r.04
AG.01.t.08","AG.01.h
AG.01.l.04
AG.01.n.06
AG.01.r.04
AG.01.t.08", , , 
157_10, , , ,water,AG.01.z,AG.01.z, , , 
157_11, , , ,brandy,AG.01.y.01.e,AG.01.y.01.e, , , 
158,"Could you please offer links to the Hansard taxonomy for these entities: artichoke hearts, pretzel rod, crumbles, chorizo, mahi mahi, white beans, custard, maple extract, lavender, cake, thick stems, bay leaf ?","Absolutely, the entities are related in this way:  artichoke hearts -  AG.01.h.02.b [Stalk vegetables], pretzel rod -  AG.01.n.14 [Biscuit], crumbles -  AG.01.n.08 [Prepared fruit and dishes], chorizo -  AG.01 [Food], mahi mahi -  AE.10 [Fish], white beans -  AF.20.f [Pulses/plants producing pulses], custard -  AG.01.n.15 [Pastry];AG.01.n.16 [Egg dishes], maple extract -  AF.13 [Particular tree/shrub], lavender -  AF.10.g [Flower/part containing reproductive organs], cake -  AG.01.n.13 [Cake], thick stems -  AF.10.a [Stem/stalk], bay leaf -  AF.10.e [Leaf];AF.13 [Particular tree/shrub].","Definitely, the entities are linked as such: artichoke hearts - AG.01.h.02.b [Stalk vegetables], pretzel rod - AG.01.n.14 [Biscuit], crumbles - AG.01.n.08 [Prepared fruit and dishes], chorizo - AG.01.n.05 [Sausage], mahi mahi - AE.10 [Fish], white beans - AF.20.f [Pulses/plants producing pulses], custard - AG.01.n.15 [Pastry];AG.01.n.16 [Egg dishes], maple extract - AF.13 [Particular tree/shrub], lavender - AF.10.g [Flower/part containing reproductive organs], cake - AG.01.n.13 [Cake], thick stems - AF.10.a [Stem/stalk], bay leaf - AF.10.e [Leaf];AF.13 [Particular tree/shrub].", , , ,0.929,0.929,0.929
158_0, , , ,artichoke hearts,AG.01.h.02.b,AG.01.h.02.b, , , 
158_1, , , ,pretzel rod,AG.01.n.14,AG.01.n.14, , , 
158_2, , , ,crumbles,AG.01.n.08,AG.01.n.08, , , 
158_3, , , ,chorizo,AG.01,AG.01.n.05, , , 
158_4, , , ,mahi mahi,AE.10,AE.10, , , 
158_5, , , ,white beans,AF.20.f,AF.20.f, , , 
158_6, , , ,custard,"AG.01.n.15
AG.01.n.16","AG.01.n.15
AG.01.n.16", , , 
158_7, , , ,maple extract,AF.13,AF.13, , , 
158_8, , , ,lavender,AF.10.g,AF.10.g, , , 
158_9, , , ,cake,AG.01.n.13,AG.01.n.13, , , 
158_10, , , ,thick stems,AF.10.a,AF.10.a, , , 
158_11, , , ,bay leaf,"AF.10.e
AF.13","AF.10.e
AF.13", , , 
159,"I'd be grateful if you could supply links to the Hansard taxonomy for the following entities: bean sprouts, brandy, gin, shells, dill weed, capers, hollow shell, milk, olive brine, cilantro, xanthan gum, xanthan gum ?","Definitely, the entities are associated in this way:  bean sprouts -  AF.06 [Plants defined by growth/development];AF.10.b [Shoot/sprout/branch];AF.10.i [Seed];AF.20.f [Pulses/plants producing pulses], brandy -  AG.01.y.01.e [Brandy], gin -  AG.01.y.01.f [Gin], shells -  AE.07.d [Covering/skin];AE.08 [Invertebrates], dill weed -  AF [Plants];AF.03 [Valued plants and weeds], capers -  AE.14.j.04 [Habits and actions of horse];AF.13 [Particular tree/shrub], hollow shell -  AE.08 [Invertebrates];AE.12.b [Order Chelonia (turtles, tortoises)];AF.10 [Part of plant], milk -  AG.01.a [Qualities of food];AG.01.e [Dairy produce], olive brine -  AE.13 [Class Aves (birds)], cilantro -  AG.01 [Food], xanthan gum -  AF.10.f [Plant substances];AF.11 [Disease of/injury to plants], xanthan gum -  AF.10.f [Plant substances];AF.11 [Disease of/injury to plants].","Absolutely, the entities are related suitably: bean sprouts - AF.06 [Plants defined by growth/development];AF.10.b [Shoot/sprout/branch];AF.10.i [Seed];AF.20.f [Pulses/plants producing pulses], brandy - AG.01.y.01.e [Brandy], gin - AG.01.y.01.f [Gin], shells - AE.12.b [Order Chelonia (turtles, tortoises)];AF.10 [Part of plant], dill weed - AF [Plants];AF.03 [Valued plants and weeds], capers - AE.14.j.04 [Habits and actions of horse];AF.13 [Particular tree/shrub], hollow shell - AE.08 [Invertebrates];AE.12.b [Order Chelonia (turtles, tortoises)];AF.10 [Part of plant], milk - AG.01.a [Qualities of food];AG.01.e [Dairy produce], olive brine - AE.13 [Class Aves (birds)], cilantro - AG.01 [Food], xanthan gum - AF.10.f [Plant substances];AF.11 [Disease of/injury to plants], xanthan gum - AF.10.f [Plant substances];AF.11 [Disease of/injury to plants].", , , ,0.905,0.905,0.889
159_0, , , ,bean sprouts,"AF.06
AF.10.b
AF.10.i
AF.20.f","AF.06
AF.10.b
AF.10.i
AF.20.f", , , 
159_1, , , ,brandy,AG.01.y.01.e,AG.01.y.01.e, , , 
159_2, , , ,gin,AG.01.y.01.f,AG.01.y.01.f, , , 
159_3, , , ,shells,"AE.07.d
AE.08","AE.12.b
AF.10", , , 
159_4, , , ,dill weed,"AF
AF.03","AF
AF.03", , , 
159_5, , , ,capers,"AE.14.j.04
AF.13","AE.14.j.04
AF.13", , , 
159_6, , , ,hollow shell,"AE.08
AE.12.b
AF.10","AE.08
AE.12.b
AF.10", , , 
159_7, , , ,milk,"AG.01.a
AG.01.e","AG.01.a
AG.01.e", , , 
159_8, , , ,olive brine,AE.13,AE.13, , , 
159_9, , , ,cilantro,AG.01,AG.01, , , 
159_10, , , ,xanthan gum,"AF.10.f
AF.11","AF.10.f
AF.11", , , 
160,"Could you please offer links to the Hansard taxonomy for these entities: crunchy granola bars, egg, water, wine, custard, sesame seeds, maple extract, capers, butter, sprig, vegetarian meat substitute mixture, baking powder ?","Indeed, the entities are connected correspondingly:  crunchy granola bars -  AG.01.ak.01 [Drinking place];AG.01.n.10 [Grain dishes], egg -  AG.01.g [Eggs], water -  AG.01.z [Water], wine -  AG.01.y.01.a [Wine], custard -  AG.01.n.15 [Pastry];AG.01.n.16 [Egg dishes], sesame seeds -  AF.10.i [Seed], maple extract -  AF.13 [Particular tree/shrub], capers -  AE.14.j.04 [Habits and actions of horse];AF.13 [Particular tree/shrub], butter -  AG.01.e.01 [Butter];AG.01.n [Dishes and prepared food], sprig -  AF.10.b [Shoot/sprout/branch], vegetarian meat substitute mixture -  AG.01 [Food];AG.01.af [Tea manufacture];AG.01.c [Diet];AG.01.d [Animals for food];AG.01.x.01 [Eating], baking powder -  AG.01 [Food].","Certainly, the entities are associated accordingly: crunchy granola bars - AG.01.ak.01 [Drinking place];AG.01.n.10 [Grain dishes], egg - AG.01.g [Eggs], water - AG.01.z [Water], wine - AG.01.y.01.a [Wine], custard - AG.01.n.15 [Pastry];AG.01.n.16 [Egg dishes], sesame seeds - AF.10.i [Seed];AF.24 [Plants used in food], maple extract - AF.13 [Particular tree/shrub], capers - AE.14.j.04 [Habits and actions of horse];AF.13 [Particular tree/shrub], butter - AG.01.e.01 [Butter];AG.01.n [Dishes and prepared food], sprig - AF.10.b [Shoot/sprout/branch], vegetarian meat substitute mixture - AG.01 [Food];AG.01.af [Tea manufacture];AG.01.c [Diet];AG.01.d [Animals for food];AG.01.x.01 [Eating], baking powder - AG.01 [Food].", , , ,1.000,1.000,1.000
160_0, , , ,crunchy granola bars,"AG.01.ak.01
AG.01.n.10","AG.01.ak.01
AG.01.n.10", , , 
160_1, , , ,egg,AG.01.g,AG.01.g, , , 
160_2, , , ,water,AG.01.z,AG.01.z, , , 
160_3, , , ,wine,AG.01.y.01.a,AG.01.y.01.a, , , 
160_4, , , ,custard,"AG.01.n.15
AG.01.n.16","AG.01.n.15
AG.01.n.16", , , 
160_5, , , ,sesame seeds,AF.10.i,"AF.10.i
AF.24", , , 
160_6, , , ,maple extract,AF.13,AF.13, , , 
160_7, , , ,capers,"AE.14.j.04
AF.13","AE.14.j.04
AF.13", , , 
160_8, , , ,butter,"AG.01.e.01
AG.01.n","AG.01.e.01
AG.01.n", , , 
160_9, , , ,sprig,AF.10.b,AF.10.b, , , 
160_10, , , ,vegetarian meat substitute mixture,"AG.01
AG.01.af
AG.01.c
AG.01.d
AG.01.x.01","AG.01
AG.01.af
AG.01.c
AG.01.d
AG.01.x.01", , , 
160_11, , , ,baking powder,AG.01,AG.01, , , 
161,"Would you please provide links to the Hansard taxonomy for the mentioned entities: pistachios, cabbage, custard, yolks, green onion, apple cider, basil, saffron, drink, coffee, chips, xanthan gum ?","Certainly, the entities are associated thusly:  pistachios -  AF.20.c [Edible nuts/nut-trees], cabbage -  AG.01.h.02.d [Cabbage/kale], custard -  AG.01.n.15 [Pastry];AG.01.n.16 [Egg dishes], yolks -  AG.01 [Food], green onion -  AG.01.d [Animals for food];AG.01.h.02.e [Onion/leek/garlic], apple cider -  AG.01.h.01.c [Apple];AG.01.y.01 [Intoxicating liquor];AG.01.y.01.c [Cider], basil -  AF.12 [Particular plants/herbs/shrubs];AF.20.e [Particular vegetables], saffron -  AE.08.i [Class Insecta (insects)], drink -  AG.01.ak [Drinking];AG.01.y [Drink];AG.01.y.01 [Intoxicating liquor], coffee -  AG.01.ad [Coffee];AG.01.ag [Coffee manufacture], chips -  AE.14.m.03 [Subfamily Bovinae (bovines)], xanthan gum -  AF.10.f [Plant substances];AF.11 [Disease of/injury to plants].","Absolutely, the entities are related in this fashion: pistachios - AF.20.c [Edible nuts/nut-trees], cabbage - AG.01.h.02.d [Cabbage/kale], custard - AG.01.n.15 [Pastry];AG.01.n.16 [Egg dishes], yolks - AG.01.g [Eggs], green onion - AG.01.h.02.e [Onion/leek/garlic], apple cider - AG.01.h.01.c [Apple];AG.01.y.01 [Intoxicating liquor];AG.01.y.01.c [Cider], basil - AF.12 [Particular plants/herbs/shrubs];AF.20.e [Particular vegetables], saffron - AE.08.i [Class Insecta (insects)], drink - AG.01.ak [Drinking];AG.01.y [Drink];AG.01.y.01 [Intoxicating liquor], coffee - AG.01.ad [Coffee];AG.01.ag [Coffee manufacture], chips - AE.14.m.03 [Subfamily Bovinae (bovines)], xanthan gum - AF.10.f [Plant substances];AF.11 [Disease of/injury to plants].", , , ,0.905,0.905,0.905
161_0, , , ,pistachios,AF.20.c,AF.20.c, , , 
161_1, , , ,cabbage,AG.01.h.02.d,AG.01.h.02.d, , , 
161_2, , , ,custard,"AG.01.n.15
AG.01.n.16","AG.01.n.15
AG.01.n.16", , , 
161_3, , , ,yolks,AG.01,AG.01.g, , , 
161_4, , , ,green onion,"AG.01.d
AG.01.h.02.e",AG.01.h.02.e, , , 
161_5, , , ,apple cider,"AG.01.h.01.c
AG.01.y.01
AG.01.y.01.c","AG.01.h.01.c
AG.01.y.01
AG.01.y.01.c", , , 
161_6, , , ,basil,"AF.12
AF.20.e","AF.12
AF.20.e", , , 
161_7, , , ,saffron,AE.08.i,AE.08.i, , , 
161_8, , , ,drink,"AG.01.ak
AG.01.y
AG.01.y.01","AG.01.ak
AG.01.y
AG.01.y.01", , , 
161_9, , , ,coffee,"AG.01.ad
AG.01.ag","AG.01.ad
AG.01.ag", , , 
161_10, , , ,chips,AE.14.m.03,AE.14.m.03, , , 
161_11, , , ,xanthan gum,"AF.10.f
AF.11","AF.10.f
AF.11", , , 
162,"Please, may we have links to the Hansard taxonomy for these entities provided: onion powder, Cheddar, gin, kosher salt, tapioca flour, cocktail, white beans, mango, kosher salt, fat, sausage, sprig ?","Absolutely, the entities are related appropriately:  onion powder -  AG.01.h.02.e [Onion/leek/garlic], Cheddar -  AG.01.e.02 [Cheese];AG.01.n.18 [Preserve], gin -  AG.01.y.01.f [Gin], kosher salt -  AG.01.a [Qualities of food];AG.01.l.01 [Salt];AG.01.w [Setting table], tapioca flour -  AG.01.j [Meal];AG.01.k [Flour];AG.01.n.03 [Puddings], cocktail -  AG.01.y.01.g [Cocktail], white beans -  AF.20.f [Pulses/plants producing pulses], mango -  AE.10.g [Order Perciformes (perches)];AF.20 [Particular food plant/product];AF.20.b [Particular fruit-tree/-plant], kosher salt -  AG.01.a [Qualities of food];AG.01.l.01 [Salt];AG.01.w [Setting table], fat -  AG.01.f [Fat/oil], sausage -  AG.01.n.05 [Sausage], sprig -  AF.10.b [Shoot/sprout/branch].","Absolutely, the entities are related suitably: onion powder - AG.01.h.02.e [Onion/leek/garlic], Cheddar - AG.01.e.02 [Cheese];AG.01.n.18 [Preserve], gin - AG.01.y.01.f [Gin], kosher salt - AG.01.a [Qualities of food];AG.01.l.01 [Salt];AG.01.w [Setting table], tapioca flour - AG.01.k [Flour];AG.01.n.03 [Puddings];AG.01.n.11 [Bread], cocktail - AG.01.y.01.g [Cocktail], white beans - AF.20.f [Pulses/plants producing pulses], mango - AE.10.g [Order Perciformes (perches)];AF.20 [Particular food plant/product];AF.20.b [Particular fruit-tree/-plant], kosher salt - AG.01.a [Qualities of food];AG.01.l.01 [Salt];AG.01.w [Setting table], fat - AG.01.f [Fat/oil], sausage - AG.01.n.05 [Sausage], sprig - AF.10.b [Shoot/sprout/branch].", , , ,0.944,0.944,0.944
162_0, , , ,onion powder,AG.01.h.02.e,AG.01.h.02.e, , , 
162_1, , , ,cheddar,"AG.01.e.02
AG.01.n.18","AG.01.e.02
AG.01.n.18", , , 
162_2, , , ,gin,AG.01.y.01.f,AG.01.y.01.f, , , 
162_3, , , ,kosher salt,"AG.01.a
AG.01.l.01
AG.01.w","AG.01.a
AG.01.l.01
AG.01.w", , , 
162_4, , , ,tapioca flour,"AG.01.j
AG.01.k
AG.01.n.03","AG.01.k
AG.01.n.03
AG.01.n.11", , , 
162_5, , , ,cocktail,AG.01.y.01.g,AG.01.y.01.g, , , 
162_6, , , ,white beans,AF.20.f,AF.20.f, , , 
162_7, , , ,mango,"AE.10.g
AF.20
AF.20.b","AE.10.g
AF.20
AF.20.b", , , 
162_8, , , ,fat,AG.01.f,AG.01.f, , , 
162_9, , , ,sausage,AG.01.n.05,AG.01.n.05, , , 
162_10, , , ,sprig,AF.10.b,AF.10.b, , , 
163,"Please share links to the Hansard taxonomy for the entities provided: fruit cocktail, basil, drink mix, capers, rosemary, meatballs, cookie bars, tea bags, flour, eggs, vegetable stock, butterscotch pudding mix ?","Of course, the entities are bonded appropriately:  fruit cocktail -  AG.01.h [Fruit and vegetables];AG.01.h.01 [Fruit/a fruit];AG.01.y.01.g [Cocktail], basil -  AF.12 [Particular plants/herbs/shrubs];AF.20.e [Particular vegetables], drink mix -  AG.01.ak [Drinking];AG.01.m [Substances for food preparation];AG.01.y [Drink];AG.01.y.01 [Intoxicating liquor], capers -  AE.14.j.04 [Habits and actions of horse];AF.13 [Particular tree/shrub], rosemary -  AF.28 [Fragrant plants/plants used in perfumery], meatballs -  AG.01.p [Amounts of food], cookie bars -  AG.01.ak.01 [Drinking place];AG.01.n.13 [Cake], tea bags -  AG.01.ac [Tea], flour -  AG.01.j [Meal];AG.01.k [Flour], eggs -  AG.01.g [Eggs], vegetable stock -  AF.02.a [Food plant/vegetable], butterscotch pudding mix -  AG.01.n.03 [Puddings];AG.01.m [Substances for food preparation].","Certainly, the entities are associated accordingly: fruit cocktail - AG.01.h.01 [Fruit/a fruit];AG.01.h.01.y.01.g [Cocktail], basil - AF.12 [Particular plants/herbs/shrubs];AF.20.e [Particular vegetables], drink mix - AG.01.ak [Drinking];AG.01.m [Substances for food preparation];AG.01.y [Drink];AG.01.y.01 [Intoxicating liquor], capers - AE.14.j.04 [Habits and actions of horse];AF.13 [Particular tree/shrub], rosemary - AF.28 [Fragrant plants/plants used in perfumery], meatballs - AG.01.p [Amounts of food], cookie bars - AG.01.ak.01 [Drinking place];AG.01.n.13 [Cake], tea bags - AG.01.ac [Tea];AG.01.af [Tea manufacture];AG.01.r [Meal], flour - AG.01.j [Meal];AG.01.k [Flour], eggs - AG.01.g [Eggs], vegetable stock - AF.02.a [Food plant/vegetable], butterscotch pudding mix - AG.01.n.03 [Puddings];AG.01.m [Substances for food preparation];AG.01.n.17.a [Sweets].", , , ,0.909,0.909,0.909
163_0, , , ,fruit cocktail,"AG.01.h
AG.01.h.01
AG.01.y.01.g","AG.01.h.01
AG.01.h.01.y.01.g", , , 
163_1, , , ,basil,"AF.12
AF.20.e","AF.12
AF.20.e", , , 
163_2, , , ,drink mix,"AG.01.ak
AG.01.m
AG.01.y
AG.01.y.01","AG.01.ak
AG.01.m
AG.01.y
AG.01.y.01", , , 
163_3, , , ,capers,"AE.14.j.04
AF.13","AE.14.j.04
AF.13", , , 
163_4, , , ,rosemary,AF.28,AF.28, , , 
163_5, , , ,meatballs,AG.01.p,AG.01.p, , , 
163_6, , , ,cookie bars,"AG.01.ak.01
AG.01.n.13","AG.01.ak.01
AG.01.n.13", , , 
163_7, , , ,tea bags,AG.01.ac,"AG.01.ac
AG.01.af
AG.01.r", , , 
163_8, , , ,flour,"AG.01.j
AG.01.k","AG.01.j
AG.01.k", , , 
163_9, , , ,eggs,AG.01.g,AG.01.g, , , 
163_10, , , ,vegetable stock,AF.02.a,AF.02.a, , , 
163_11, , , ,butterscotch pudding mix,"AG.01.m
AG.01.n.03","AG.01.m
AG.01.n.03
AG.01.n.17.a", , , 
164,"I would appreciate it if you could provide links to the Hansard taxonomy for these entities specified: jelly, roasted red peppers, rosemary, rosemary, thighs, bread crumbs, chicken breasts, flat beer, xanthan gum, mango, beef slices, granola ?","Certainly, the entities are correlated as:  jelly -  AG.01.n.04 [Jelly];AG.01.w [Setting table], roasted red peppers -  AG.01.ag [Coffee manufacture];AG.01.l.03 [Spice];AG.01.t.07 [Cooking], rosemary -  AF.28 [Fragrant plants/plants used in perfumery], rosemary -  AF.28 [Fragrant plants/plants used in perfumery], thighs -  AE.07.b [Body and limbs], bread crumbs -  AG.01.n.11 [Bread];AG.01.p [Amounts of food], chicken breasts -  AG.01.d.02 [Part/joint of animal];AG.01.d.06 [Fowls], flat beer -  AG.01.y [Drink];AG.01.y.01.b [Ale/beer], xanthan gum -  AF.10.f [Plant substances];AF.11 [Disease of/injury to plants], mango -  AE.10.g [Order Perciformes (perches)];AF.20 [Particular food plant/product];AF.20.b [Particular fruit-tree/-plant], beef slices -  AG.01.d.03 [Beef];AG.01.t.08 [Equipment for food preparation], granola -  AG.01.n.10 [Grain dishes].","Of course, the entities are bonded in this manner: jelly - AG.01.n.04 [Jelly], roasted red peppers - AG.01.l.03 [Spice], rosemary - AF.28 [Fragrant plants/plants used in perfumery], rosemary - AF.28 [Fragrant plants/plants used in perfumery], thighs - AE.07.b [Body and limbs], bread crumbs - AG.01.n.11 [Bread];AG.01.p [Amounts of food], chicken breasts - AE.07.b [Body and limbs];AE.13.h.01 [Genus Gallus (domestic fowl)], flat beer - AG.01.y [Drink];AG.01.y.01.b [Ale/beer], xanthan gum - AF.10.f [Plant substances];AF.11 [Disease of/injury to plants], mango - AE.10.g [Order Perciformes (perches)];AF.20 [Particular food plant/product];AF.20.b [Particular fruit-tree/-plant], beef slices - AG.01.d.03 [Beef];AG.01.t.08 [Equipment for food preparation], granola - AG.01.n.10 [Grain dishes].", , , ,0.738,0.762,0.746
164_0, , , ,jelly,"AG.01.n.04
AG.01.w",AG.01.n.04, , , 
164_1, , , ,roasted red peppers,"AG.01.ag
AG.01.l.03
AG.01.t.07",AG.01.l.03, , , 
164_2, , , ,rosemary,AF.28,AF.28, , , 
164_3, , , ,thighs,AE.07.b,AE.07.b, , , 
164_4, , , ,bread crumbs,"AG.01.n.11
AG.01.p","AG.01.n.11
AG.01.p", , , 
164_5, , , ,chicken breasts,"AG.01.d.02
AG.01.d.06","AE.07.b
AE.13.h.01", , , 
164_6, , , ,flat beer,"AG.01.y
AG.01.y.01.b","AG.01.y
AG.01.y.01.b", , , 
164_7, , , ,xanthan gum,"AF.10.f
AF.11","AF.10.f
AF.11", , , 
164_8, , , ,mango,"AE.10.g
AF.20
AF.20.b","AE.10.g
AF.20
AF.20.b", , , 
164_9, , , ,beef slices,"AG.01.d.03
AG.01.t.08","AG.01.d.03
AG.01.t.08", , , 
164_10, , , ,granola,AG.01.n.10,AG.01.n.10, , , 
165,"Please share links to the Hansard taxonomy for the entities provided: mustard, cabbage, liver, egg, creamed butter mixture, liver, peppermint extract, frozen lemonade, apple cider, cheese, lemon peel, apricot nectar ?","Of course, the entities are tied in this way:  mustard -  AG.01.l.03 [Spice], cabbage -  AG.01.h.02.d [Cabbage/kale], liver -  AE.08 [Invertebrates], egg -  AG.01.g [Eggs], creamed butter mixture -  AG.01.ah [Preparation of drinks];AG.01.e [Dairy produce];AG.01.e.01 [Butter];AG.01.n [Dishes and prepared food];AG.01.t.05 [Preparation for table/cooking], liver -  AE.08 [Invertebrates], peppermint extract -  AF.13.c [Non-British trees/shrubs];AF.21 [Particular medicinal/food plants/parts];AF.26 [Plant/nut/bean yielding oil], frozen lemonade -  AG.01.aa [Aerated/carbonated drink];AG.01.ab [Fruit juice/squash];AG.01.t.06 [Preserving/pickling], apple cider -  AG.01.h.01.c [Apple];AG.01.y.01 [Intoxicating liquor];AG.01.y.01.c [Cider], cheese -  AG.01.e.02 [Cheese];AG.01.n.18 [Preserve], lemon peel -  AG.01.ab [Fruit juice/squash];AG.01.h.01.a [Citrus fruit], apricot nectar -  AG.01.y [Drink].","Certainly, the entities are connected: mustard - AG.01.l.03 [Spice], cabbage - AG.01.h.02.d [Cabbage/kale], liver - AE.08 [Invertebrates], egg - AG.01.g [Eggs], creamed butter mixture - AG.01.ah [Preparation of drinks];AG.01.e [Dairy produce];AG.01.e.01 [Butter];AG.01.n [Dishes and prepared food];AG.01.t.05 [Preparation for table/cooking], liver - AE.08 [Invertebrates], peppermint extract - AF.13.c [Non-British trees/shrubs];AF.21 [Particular medicinal/food plants/parts];AF.26 [Plant/nut/bean yielding oil], frozen lemonade - AG.01.aa [Aerated/carbonated drink];AG.01.ab [Fruit juice/squash];AG.01.t.06 [Preserving/pickling], apple cider - AG.01.h.01.c [Apple];AG.01.y.01 [Intoxicating liquor];AG.01.y.01.c [Cider], cheese - AG.01.e.02 [Cheese];AG.01.n.18 [Preserve], lemon peel - AF.10.h [Reproductive product - fruit, nut], apricot nectar - AG.01.y [Drink].", , , ,0.957,0.913,0.928
165_0, , , ,mustard,AG.01.l.03,AG.01.l.03, , , 
165_1, , , ,cabbage,AG.01.h.02.d,AG.01.h.02.d, , , 
165_2, , , ,liver,AE.08,AE.08, , , 
165_3, , , ,egg,AG.01.g,AG.01.g, , , 
165_4, , , ,creamed butter mixture,"AG.01.ah
AG.01.e
AG.01.e.01
AG.01.n
AG.01.t.05","AG.01.ah
AG.01.e
AG.01.e.01
AG.01.n
AG.01.t.05", , , 
165_5, , , ,peppermint extract,"AF.13.c
AF.21
AF.26","AF.13.c
AF.21
AF.26", , , 
165_6, , , ,frozen lemonade,"AG.01.aa
AG.01.ab
AG.01.t.06","AG.01.aa
AG.01.ab
AG.01.t.06", , , 
165_7, , , ,apple cider,"AG.01.h.01.c
AG.01.y.01
AG.01.y.01.c","AG.01.h.01.c
AG.01.y.01
AG.01.y.01.c", , , 
165_8, , , ,cheese,"AG.01.e.02
AG.01.n.18","AG.01.e.02
AG.01.n.18", , , 
165_9, , , ,lemon peel,"AG.01.ab
AG.01.h.01.a",AF.10.h, , , 
165_10, , , ,apricot nectar,AG.01.y,AG.01.y, , , 
