instance_id,original_prompt,true_answer,actual_predicted_answer,concept,true_entities,predicted_entities,macro_weighted_precision,macro_weighted_recall,macro_weighted_f1
104_0, , , ,butter,"AG.01.e.01
AG.01.n","AG.01.e.01
AG.01.n", , , 
104_1, , , ,flour,"AG.01.j
AG.01.k","AG.01.j
AG.01.k", , , 
104_2, , , ,cornstarch,AG.01.i,AG.01, , , 
104_3, , , ,baking powder,AG.01,AG.01, , , 
104_4, , , ,baking soda,AG.01.m,AG.01.m, , , 
104_5, , , ,salt,"AG.01.l.01
AG.01.w","AG.01.l.01
AG.01.w", , , 
104_6, , , ,brown sugar,AG.01,AG.01, , , 
104_7, , , ,cooled butter,"AG.01.e.01
AG.01.n","AG.01.e.01
AG.01.n
AG.01.t.05", , , 
104_8, , , ,eggs,AG.01.g,AG.01.g, , , 
104_9, , , ,vanilla extract,AF.12,AF.12, , , 
104_10, , , ,flour mixture,"AG.01.j
AG.01.k","AG.01.j
AG.01.k", , , 
104_11, , , ,butter mixture,"AG.01.e.01
AG.01.n",, , , 
104_12, , , ,dough,AG.01.n.11,AG.01.n.11, , , 
104_13, , , ,cookies,AG.01,AG.01, , , 
105,"Sure thing, here are the entities connected to food:  brown sugar, baking mix, cinnamon, nutmeg, cloves, ginger, butter, evaporated milk, eggs, pumpkin puree, applesauce, vanilla extract, pumpkin mixture","Of course, the entities are connected as:  brown sugar -  AG.01 [Food], baking mix -  AG.01.m [Substances for food preparation];AG.01.n.11 [Bread];AG.01.t.07 [Cooking], cinnamon -  AG.01.l.03 [Spice], nutmeg -  AG.01.l.03 [Spice], cloves -  AG.01.l.03 [Spice], ginger -  AG.01.l.03 [Spice], butter -  AG.01.e.01 [Butter];AG.01.n [Dishes and prepared food], evaporated milk -  AG.01.e [Dairy produce], eggs -  AG.01.g [Eggs], pumpkin puree -  AG.01.h.02.f [Fruits as vegetables], applesauce -  AG.01.h [Fruit and vegetables];AG.01.h.01.c [Apple];AG.01.l.04 [Sauce/dressing], vanilla extract -  AF.12 [Particular plants/herbs/shrubs], pumpkin mixture -  AG.01.h.02.f [Fruits as vegetables].","Absolutely, the entities are related in the following way: brown sugar - AG.01 [Food], baking mix - AG.01.m [Substances for food preparation], cinnamon - AG.01.l.03 [Spice], nutmeg - AG.01.l.03 [Spice], cloves - AG.01.l.03 [Spice], ginger - AG.01.l.03 [Spice], butter - AG.01.e.01 [Butter];AG.01.n [Dishes and prepared food], evaporated milk - AG.01.e [Dairy produce], eggs - AG.01.g [Eggs], pumpkin puree - AG.01.h.02.f [Fruits as vegetables], applesauce - AG.01.h [Fruit and vegetables];AG.01.h.01.c [Apple], vanilla extract - AF.12 [Particular plants/herbs/shrubs], pumpkin mixture - AG.01.h.02.f [Fruits as vegetables].", , , ,0.833,0.833,0.833
105_0, , , ,brown sugar,AG.01,AG.01, , , 
105_1, , , ,baking mix,"AG.01.m
AG.01.n.11
AG.01.t.07",AG.01.m, , , 
105_2, , , ,cinnamon,AG.01.l.03,AG.01.l.03, , , 
105_3, , , ,nutmeg,AG.01.l.03,AG.01.l.03, , , 
105_4, , , ,cloves,AG.01.l.03,AG.01.l.03, , , 
105_5, , , ,ginger,AG.01.l.03,AG.01.l.03, , , 
105_6, , , ,butter,"AG.01.e.01
AG.01.n","AG.01.e.01
AG.01.n", , , 
105_7, , , ,evaporated milk,AG.01.e,AG.01.e, , , 
105_8, , , ,eggs,AG.01.g,AG.01.g, , , 
105_9, , , ,pumpkin puree,AG.01.h.02.f,AG.01.h.02.f, , , 
105_10, , , ,applesauce,"AG.01.h
AG.01.h.01.c
AG.01.l.04","AG.01.h
AG.01.h.01.c", , , 
105_11, , , ,vanilla extract,AF.12,AF.12, , , 
105_12, , , ,pumpkin mixture,AG.01.h.02.f,AG.01.h.02.f, , , 
106,"Of course, here are the entities related to food:  cornflakes, cherries, dough, cookie, cherry","Certainly, the entities are connected:  cornflakes -  AG.01 [Food], cherries -  AG.01.h.01.e [Fruit containing stone], dough -  AG.01.n.11 [Bread], cookie -  AG.01.n.13 [Cake], cherry -  AG.01.h.01.e [Fruit containing stone].","Certainly, the entities are associated accordingly: ingredients - AG.01, cornflakes - AG.01.n, cherries - AG.01.h.01.e, dough - AG.01.n.11, cream - AG.01.e, crumbs - AG.01.n.11, cookie - AG.01.n.13, cherry - AG.01.h.01.e.", , , ,0.000,0.000,0.000
106_0, , , ,cornflakes,AG.01,, , , 
106_1, , , ,cherries,AG.01.h.01.e,, , , 
106_2, , , ,dough,AG.01.n.11,, , , 
106_3, , , ,cookie,AG.01.n.13,, , , 
106_4, , , ,cherry,AG.01.h.01.e,, , , 
107,"Indeed, the entities that relate to food are detailed below:  zucchini, seeds, lemon juice, lemon zest, sugar, mint","Absolutely, the entities are related in this way:  zucchini -  AG.01.h.02.f [Fruits as vegetables], seeds -  AF.10.i [Seed], lemon juice -  AG.01.ab [Fruit juice/squash];AG.01.h.01.a [Citrus fruit];AG.01.l.02 [Sweetener (syrup/honey/chocolate)], lemon zest -  AG.01.ab [Fruit juice/squash];AG.01.h.01.a [Citrus fruit];AG.01.l [Additive], sugar -  AG.01.l.02 [Sweetener (syrup/honey/chocolate)], mint -  AG.01.h.02.i [Herb].","Indeed, the entities are connected accordingly: zucchini - AG.01.h.02.f [Fruits as vegetables], seeds - AF.10.i [Seed], lemon juice - AG.01.ab [Fruit juice/squash];AG.01.h.01.a [Citrus fruit];AG.01.l.02 [Sweetener (syrup/honey/chocolate)], lemon zest - AG.01.h.01.a [Citrus fruit];AG.01.l [Additive], sugar - AG.01.l.02 [Sweetener (syrup/honey/chocolate)], mint - AG.01.h.02.i [Herb], mixture - AG.01 [Food].", , , ,1.000,0.900,0.933
107_0, , , ,zucchini,AG.01.h.02.f,AG.01.h.02.f, , , 
107_1, , , ,seeds,AF.10.i,AF.10.i, , , 
107_2, , , ,lemon juice,"AG.01.ab
AG.01.h.01.a
AG.01.l.02","AG.01.ab
AG.01.h.01.a
AG.01.l.02", , , 
107_3, , , ,lemon zest,"AG.01.ab
AG.01.h.01.a
AG.01.l","AG.01.h.01.a
AG.01.l", , , 
107_4, , , ,sugar,AG.01.l.02,AG.01.l.02, , , 
107_5, , , ,mint,AG.01.h.02.i,AG.01.h.02.i, , , 
108,"Certainly, the entities connected to food are delineated below:  cake mix, eggs, shortening, water, dough, powdered sugar","Certainly, the entities are associated thusly:  cake mix -  AG.01.m [Substances for food preparation];AG.01.n.13 [Cake], eggs -  AG.01.g [Eggs], shortening -  AG.01.f [Fat/oil], water -  AG.01.z [Water], dough -  AG.01.n.11 [Bread], powdered sugar -  AG.01.l.02 [Sweetener (syrup/honey/chocolate)];AG.01.t.06 [Preserving/pickling].","Definitely, the entities are linked in the following way: cake mix - AG.01.m [Substances for food preparation];AG.01.n.13 [Cake], eggs - AG.01.g [Eggs], shortening - AG.01.f [Fat/oil], water - AG.01.z [Water], dough - AG.01.n.11 [Bread], powdered sugar - AG.01.l.02 [Sweetener (syrup/honey/chocolate)];AG.01.t.06 [Preserving/pickling].", , , ,1.000,1.000,1.000
108_0, , , ,cake mix,"AG.01.m
AG.01.n.13","AG.01.m
AG.01.n.13", , , 
108_1, , , ,eggs,AG.01.g,AG.01.g, , , 
108_2, , , ,shortening,AG.01.f,AG.01.f, , , 
108_3, , , ,water,AG.01.z,AG.01.z, , , 
108_4, , , ,dough,AG.01.n.11,AG.01.n.11, , , 
108_5, , , ,powdered sugar,"AG.01.l.02
AG.01.t.06","AG.01.l.02
AG.01.t.06", , , 
109,"Yes, the entities linked to food are listed below:  rhubarb, apples, white sugar, water, rhubarb mixture, compote, margarine, egg, vanilla extract, milk, sugar mixture, flour, baking powder, salt, flour mixture, batter, cake, oats, cinnamon","Indeed, the entities are connected in this fashion:  rhubarb -  AG.01.h.02.b [Stalk vegetables], apples -  AG.01.h.01.c [Apple], white sugar -  AG.01.l.02 [Sweetener (syrup/honey/chocolate)], water -  AG.01.z [Water], rhubarb mixture -  AG.01.h.02.b [Stalk vegetables], compote -  AG.01 [Food], margarine -  AG.01.f [Fat/oil], egg -  AG.01.g [Eggs], vanilla extract -  AF.12 [Particular plants/herbs/shrubs], milk -  AG.01.e [Dairy produce], sugar mixture -  AG.01.l.02 [Sweetener (syrup/honey/chocolate)], flour -  AG.01.j [Meal];AG.01.k [Flour], baking powder -  AG.01 [Food], salt -  AG.01.l.01 [Salt];AG.01.w [Setting table], flour mixture -  AG.01.j [Meal];AG.01.k [Flour], batter -  AG.01.m [Substances for food preparation], cake -  AG.01.n.13 [Cake], oats -  AG.01.i [Corn/cereals/grain], cinnamon -  AG.01.l.03 [Spice].","Indeed, the entities are connected in this fashion: rhubarb - AG.01.h.02.b [Stalk vegetables], apples - AG.01.h.01.c [Apple], white sugar - AG.01.l.02 [Sweetener (syrup/honey/chocolate)], water - AG.01.z [Water], rhubarb mixture - AG.01.h.02.b [Stalk vegetables], rhubarb - AG.01.h.02.b [Stalk vegetables], compote - AG.01.n.02 [Soup/pottage], rhubarb mixture - AG.01.h.02.b [Stalk vegetables], rhubarb is tender - AG.01.h.02.b [Stalk vegetables], compote is thickened - AG.01.n.02 [Soup/pottage], rhubarb compote - AG.01.h.02.b [Stalk vegetables];AG.01.n.02 [Soup/pottage], sugar - AG.01.l.02 [Sweetener (syrup/honey/chocolate)], margarine - AG.01.f [Fat/oil], egg - AG.01.g [Eggs], vanilla extract - AF.12 [Particular plants/herbs/shrubs], milk - AG.01.e [Dairy produce], sugar mixture - AG.01.l.02 [Sweetener (syrup/honey/chocolate)], flour - AG.01.j [Meal];AG.01.k [Flour], baking powder - AG.01 [Food], salt - AG.01.l.01 [Salt];AG.01.w [Setting table], flour mixture - AG.01.j [Meal];AG.01.k [Flour], wet mixture - AG.01 [Food], batter - AG.01.m [Substances for food preparation], cake - AG.01.n.13 [Cake], compote - AG.01.n.02 [Soup/pottage], oats - AG.01.i [Corn/cereals/grain], cinnamon - AG.01.l.03 [Spice], crumbly - AG.01.n.08 [Prepared fruit and dishes], cake comes out clean - AG.01.n.13 [Cake].", , , ,1.000,0.955,0.970
109_0, , , ,rhubarb,AG.01.h.02.b,AG.01.h.02.b, , , 
109_1, , , ,apples,AG.01.h.01.c,AG.01.h.01.c, , , 
109_2, , , ,white sugar,AG.01.l.02,AG.01.l.02, , , 
109_3, , , ,water,AG.01.z,AG.01.z, , , 
109_4, , , ,rhubarb mixture,AG.01.h.02.b,AG.01.h.02.b, , , 
109_5, , , ,compote,AG.01,AG.01.n.02, , , 
109_6, , , ,margarine,AG.01.f,AG.01.f, , , 
109_7, , , ,egg,AG.01.g,AG.01.g, , , 
109_8, , , ,vanilla extract,AF.12,AF.12, , , 
109_9, , , ,milk,AG.01.e,AG.01.e, , , 
109_10, , , ,sugar mixture,AG.01.l.02,AG.01.l.02, , , 
109_11, , , ,flour,"AG.01.j
AG.01.k","AG.01.j
AG.01.k", , , 
109_12, , , ,baking powder,AG.01,AG.01, , , 
109_13, , , ,salt,"AG.01.l.01
AG.01.w","AG.01.l.01
AG.01.w", , , 
109_14, , , ,flour mixture,"AG.01.j
AG.01.k","AG.01.j
AG.01.k", , , 
109_15, , , ,batter,AG.01.m,AG.01.m, , , 
109_16, , , ,cake,AG.01.n.13,AG.01.n.13, , , 
109_17, , , ,oats,AG.01.i,AG.01.i, , , 
109_18, , , ,cinnamon,AG.01.l.03,AG.01.l.03, , , 
110,"Indeed, the entities concerning food are as follows:  gelatin, dark rum, egg yolks, sugar, egg mixture, scalded milk, custard, softened gelatin mixture, vanilla, ice, egg whites, salt, heavy cream, whipped cream, whipped egg whites, filling, prepared pie crust, chilled whipping cream, confectioner 's sugar, rum, nutmeg, cinnamon, chilled pie, pie, additional nutmeg","Of course, the entities are bonded as such:  gelatin -  AG.01 [Food], dark rum -  AG.01.y.01 [Intoxicating liquor], egg yolks -  AG.01.g [Eggs], sugar -  AG.01.l.02 [Sweetener (syrup/honey/chocolate)], egg mixture -  AG.01.g [Eggs], scalded milk -  AG.01.e [Dairy produce], custard -  AG.01.n.15 [Pastry];AG.01.n.16 [Egg dishes], softened gelatin mixture -  AG.01 [Food], vanilla -  AF.12 [Particular plants/herbs/shrubs], ice -  AG.01 [Food], egg whites -  AG.01.g [Eggs];AG.01.k [Flour], salt -  AG.01.l.01 [Salt];AG.01.w [Setting table], heavy cream -  AG.01.e [Dairy produce];AG.01.n [Dishes and prepared food];AG.01.n.11 [Bread], whipped cream -  AG.01.e [Dairy produce];AG.01.n [Dishes and prepared food], whipped egg whites -  AG.01.g [Eggs];AG.01.k [Flour], filling -  AG.01 [Food], prepared pie crust -  AG.01.n.11 [Bread];AG.01.n.15 [Pastry], chilled whipping cream -  AG.01.e [Dairy produce];AG.01.n [Dishes and prepared food], confectioner 's sugar -  AG.01.l.02 [Sweetener (syrup/honey/chocolate)];AG.01.t.05 [Preparation for table/cooking];AG.01.t.07 [Cooking], rum -  AG.01.y.01 [Intoxicating liquor], nutmeg -  AG.01.l.03 [Spice], cinnamon -  AG.01.l.03 [Spice], chilled pie -  AG.01.n.15 [Pastry];AG.01.t.05 [Preparation for table/cooking];AG.01.t.06 [Preserving/pickling], pie -  AG.01.n.15 [Pastry], additional nutmeg -  AG.01.l.03 [Spice].","Of course, the entities are bonded in the following way: gelatin - AG.01 [Food], dark rum - AG.01.y.01 [Intoxicating liquor], egg yolks - AG.01.g [Eggs], sugar - AG.01.l.02 [Sweetener (syrup/honey/chocolate)], egg mixture - AG.01.g [Eggs], scalded milk - AG.01.e [Dairy produce], custard - AG.01.n.15 [Pastry];AG.01.n.16 [Egg dishes], softened gelatin mixture - AG.01 [Food], vanilla - AF.12 [Particular plants/herbs/shrubs], whipped cream - AG.01.e [Dairy produce];AG.01.n [Dishes and prepared food];AG.01.n.17.a [Sweets], whipped egg whites - AG.01.g [Eggs], filling - AG.01 [Food], pie crust - AG.01.n.11 [Bread];AG.01.n.15 [Pastry], chilled whipping cream - AG.01.e [Dairy produce];AG.01.n [Dishes and prepared food];AG.01.n.17.a [Sweets], confectioner's sugar - AG.01.l.02 [Sweetener (syrup/honey/chocolate)];AG.01.t.05 [Preparation for table/cooking];AG.01.t.07 [Cooking], nutmeg - AG.01.l.03 [Spice], cinnamon - AG.01.l.03 [Spice], chilled pie - AG.01.n.15 [Pastry];AG.01.t.06 [Preserving/pickling].", , , ,0.763,0.526,0.616
110_0, , , ,gelatin,AG.01,AG.01, , , 
110_1, , , ,dark rum,AG.01.y.01,AG.01.y.01, , , 
110_2, , , ,egg yolks,AG.01.g,AG.01.g, , , 
110_3, , , ,sugar,AG.01.l.02,AG.01.l.02, , , 
110_4, , , ,egg mixture,AG.01.g,AG.01.g, , , 
110_5, , , ,scalded milk,AG.01.e,AG.01.e, , , 
110_6, , , ,custard,"AG.01.n.15
AG.01.n.16","AG.01.n.15
AG.01.n.16", , , 
110_7, , , ,softened gelatin mixture,AG.01,AG.01, , , 
110_8, , , ,vanilla,AF.12,AF.12, , , 
110_9, , , ,ice,AG.01,, , , 
110_10, , , ,egg whites,"AG.01.g
AG.01.k",, , , 
110_11, , , ,salt,"AG.01.l.01
AG.01.w",, , , 
110_12, , , ,heavy cream,"AG.01.e
AG.01.n
AG.01.n.11",, , , 
110_13, , , ,whipped cream,"AG.01.e
AG.01.n","AG.01.e
AG.01.n
AG.01.n.17.a", , , 
110_14, , , ,whipped egg whites,"AG.01.g
AG.01.k",AG.01.g, , , 
110_15, , , ,filling,AG.01,AG.01, , , 
110_16, , , ,prepared pie crust,"AG.01.n.11
AG.01.n.15",, , , 
110_17, , , ,chilled whipping cream,"AG.01.e
AG.01.n","AG.01.e
AG.01.n
AG.01.n.17.a", , , 
110_18, , , ,confectioner 's sugar,"AG.01.l.02
AG.01.t.05
AG.01.t.07",, , , 
110_19, , , ,rum,AG.01.y.01,, , , 
110_20, , , ,nutmeg,AG.01.l.03,AG.01.l.03, , , 
110_21, , , ,cinnamon,AG.01.l.03,AG.01.l.03, , , 
110_22, , , ,chilled pie,"AG.01.n.15
AG.01.t.05
AG.01.t.06","AG.01.n.15
AG.01.t.06", , , 
110_23, , , ,pie,AG.01.n.15,, , , 
110_24, , , ,additional nutmeg,AG.01.l.03,, , , 
111,"Absolutely, the entities associated with food are detailed below:  butter, margarine, white sugar, vanilla, egg, water, salt, cocoa, flour, baking soda, flour mixture, creamed mixture, chocolate chips, oatmeal","Absolutely, the entities are interlinked as:  butter -  AG.01.e.01 [Butter];AG.01.n [Dishes and prepared food], margarine -  AG.01.f [Fat/oil], white sugar -  AG.01.l.02 [Sweetener (syrup/honey/chocolate)], vanilla -  AF.12 [Particular plants/herbs/shrubs], egg -  AG.01.g [Eggs], water -  AG.01.z [Water], salt -  AG.01.l.01 [Salt];AG.01.w [Setting table], cocoa -  AG.01 [Food];AG.01.m [Substances for food preparation], flour -  AG.01.j [Meal];AG.01.k [Flour], baking soda -  AG.01.aa [Aerated/carbonated drink];AG.01.m [Substances for food preparation], flour mixture -  AG.01.j [Meal];AG.01.k [Flour], creamed mixture -  AG.01 [Food], chocolate chips -  AG.01.m [Substances for food preparation];AG.01.n.17.a [Sweets], oatmeal -  AG.01.j [Meal];AG.01.n.02 [Soup/pottage].","Definitely, the entities are linked accordingly: butter - AG.01.e.01 [Butter];AG.01.n [Dishes and prepared food], margarine - AG.01.f [Fat/oil], white sugar - AG.01.l.02 [Sweetener (syrup/honey/chocolate)], vanilla - AF.12 [Particular plants/herbs/shrubs], egg - AG.01.g [Eggs], water - AG.01.z [Water], salt - AG.01.l.01 [Salt];AG.01.w [Setting table], cocoa - AG.01 [Food], creamed mixture - AG.01 [Food], flour - AG.01.j [Meal];AG.01.k [Flour], flour mixture - AG.01.j [Meal];AG.01.k [Flour], chocolate chips - AG.01.m [Substances for food preparation];AG.01.n.17.a [Sweets], oatmeal - AG.01.j [Meal];AG.01.n.02 [Soup/pottage].", , , ,0.955,0.864,0.886
111_0, , , ,butter,"AG.01.e.01
AG.01.n","AG.01.e.01
AG.01.n", , , 
111_1, , , ,margarine,AG.01.f,AG.01.f, , , 
111_2, , , ,white sugar,AG.01.l.02,AG.01.l.02, , , 
111_3, , , ,vanilla,AF.12,AF.12, , , 
111_4, , , ,egg,AG.01.g,AG.01.g, , , 
111_5, , , ,water,AG.01.z,AG.01.z, , , 
111_6, , , ,salt,"AG.01.l.01
AG.01.w","AG.01.l.01
AG.01.w", , , 
111_7, , , ,cocoa,"AG.01
AG.01.m",AG.01, , , 
111_8, , , ,flour,"AG.01.j
AG.01.k","AG.01.j
AG.01.k", , , 
111_9, , , ,baking soda,"AG.01.aa
AG.01.m",, , , 
111_10, , , ,flour mixture,"AG.01.j
AG.01.k","AG.01.j
AG.01.k", , , 
111_11, , , ,creamed mixture,AG.01,AG.01, , , 
111_12, , , ,chocolate chips,"AG.01.m
AG.01.n.17.a","AG.01.m
AG.01.n.17.a", , , 
111_13, , , ,oatmeal,"AG.01.j
AG.01.n.02","AG.01.j
AG.01.n.02", , , 
112,"Indeed, the entities concerning food are outlined below:  ice cream, cold brew concentrate, cherry","Indeed, the entities are connected thusly:  ice cream -  AG.01 [Food];AG.01.e [Dairy produce];AG.01.n [Dishes and prepared food], cold brew concentrate -  AG.01.ae.03 [Brewing], cherry -  AG.01.h.01.e [Fruit containing stone].","Certainly, the entities are associated in this fashion: ice cream - AG.01 [Food];AG.01.e [Dairy produce];AG.01.n [Dishes and prepared food], cold brew concentrate - AG.01.ae.03 [Brewing], cherry - AG.01.h.01.e [Fruit containing stone].", , , ,1.000,1.000,1.000
112_0, , , ,ice cream,"AG.01
AG.01.e
AG.01.n","AG.01
AG.01.e
AG.01.n", , , 
112_1, , , ,cold brew concentrate,AG.01.ae.03,AG.01.ae.03, , , 
112_2, , , ,cherry,AG.01.h.01.e,AG.01.h.01.e, , , 
113,"Absolutely, the entities that pertain to food are delineated below:  ice cream, green tea, sugar, food coloring, ice cubes","Of course, the entities are coupled as:  ice cream -  AG.01 [Food];AG.01.e [Dairy produce];AG.01.n [Dishes and prepared food], green tea -  AG.01.ac [Tea];AG.01.af [Tea manufacture];AG.01.r [Meal], sugar -  AG.01.l.02 [Sweetener (syrup/honey/chocolate)], food coloring -  AG.01 [Food], ice cubes -  AG.01 [Food];AG.01.l.02 [Sweetener (syrup/honey/chocolate)].","Absolutely, the entities are related in this manner: ice cream - AG.01.n.17.b [Confections/sweetmeats], green tea - AG.01.ac [Tea];AG.01.af [Tea manufacture];AG.01.r [Meal], sugar - AG.01.l.02 [Sweetener (syrup/honey/chocolate)], food coloring - AG.01 [Food], ice cubes - AG.01 [Food].", , , ,0.800,0.600,0.673
113_0, , , ,ice cream,"AG.01
AG.01.e
AG.01.n",AG.01.n.17.b, , , 
113_1, , , ,green tea,"AG.01.ac
AG.01.af
AG.01.r","AG.01.ac
AG.01.af
AG.01.r", , , 
113_2, , , ,sugar,AG.01.l.02,AG.01.l.02, , , 
113_3, , , ,food coloring,AG.01,AG.01, , , 
113_4, , , ,ice cubes,"AG.01
AG.01.l.02",AG.01, , , 
114,"Certainly, the entities connected with food are delineated below:  ice, coffee liqueur, vodka, Irish cream, hazelnut liqueur","Of course, the entities are interlocked as:  ice -  AG.01 [Food], coffee liqueur -  AG.01.ad [Coffee];AG.01.ae.01 [Wine-making];AG.01.ag [Coffee manufacture];AG.01.n.17.a [Sweets];AG.01.y.01 [Intoxicating liquor], vodka -  AG.01.y.01 [Intoxicating liquor], Irish cream -  AG.01.e [Dairy produce];AG.01.n [Dishes and prepared food], hazelnut liqueur -  AG.01.y.01 [Intoxicating liquor];AG.01.ae.01 [Wine-making];AG.01.n.17.a [Sweets].","Definitely, the entities are linked in this manner: ice - AG.01 [Food], coffee liqueur - AG.01.ad [Coffee];AG.01.ae.01 [Wine-making];AG.01.ag [Coffee manufacture];AG.01.n.17.a [Sweets];AG.01.y.01 [Intoxicating liquor], vodka - AG.01.y.01 [Intoxicating liquor], Irish cream - AG.01.e [Dairy produce];AG.01.n [Dishes and prepared food], hazelnut liqueur - AG.01.h.01.f [Nut];AG.01.n.17.a [Sweets];AG.01.y.01 [Intoxicating liquor], half-and-half - AG.01.e [Dairy produce].", , , ,1.000,0.917,0.944
114_0, , , ,ice,AG.01,AG.01, , , 
114_1, , , ,coffee liqueur,"AG.01.ad
AG.01.ae.01
AG.01.ag
AG.01.n.17.a
AG.01.y.01","AG.01.ad
AG.01.ae.01
AG.01.ag
AG.01.n.17.a
AG.01.y.01", , , 
114_2, , , ,vodka,AG.01.y.01,AG.01.y.01, , , 
114_3, , , ,irish cream,"AG.01.e
AG.01.n","AG.01.e
AG.01.n", , , 
114_4, , , ,hazelnut liqueur,"AG.01.ae.01
AG.01.n.17.a
AG.01.y.01","AG.01.h.01.f
AG.01.n.17.a
AG.01.y.01", , , 
115,"Of course, the entities associated with food are outlined below:  rose, burgundy wine, pineapple juice, fruit punch, lemon, lime, orange juices, orange slices, punch, garnish","Indeed, the entities are connected in this fashion:  rose -  AG.01.y.01.a [Wine], burgundy wine -  AG.01.y.01.a [Wine], pineapple juice -  AG.01.ab [Fruit juice/squash];AG.01.l.02 [Sweetener (syrup/honey/chocolate)];AG.01.y.01.a [Wine], fruit punch -  AG.01.h [Fruit and vegetables];AG.01.h.01 [Fruit/a fruit], lemon -  AG.01.h.01.a [Citrus fruit], lime -  AG.01.ab [Fruit juice/squash];AG.01.h.01.a [Citrus fruit], orange juices -  AG.01.ab [Fruit juice/squash];AG.01.l.02 [Sweetener (syrup/honey/chocolate)], orange slices -  AG.01.ab [Fruit juice/squash];AG.01.h.01.a [Citrus fruit], punch -  AG.01.y.01 [Intoxicating liquor], garnish -  AG.01.l [Additive];AG.01.n [Dishes and prepared food];AG.01.w [Setting table].","Certainly, the entities are associated accordingly: rose and burgundy wine - AG.01.y.01.a [Wine], pineapple juice - AG.01.ab [Fruit juice/squash];AG.01.l.02 [Sweetener (syrup/honey/chocolate)], fruit punch - AG.01 [Food], lemon - AG.01.h.01.a [Citrus fruit], lime - AG.01.ab [Fruit juice/squash];AG.01.h.01.a [Citrus fruit], orange juices - AG.01.ab [Fruit juice/squash];AG.01.h.01.a [Citrus fruit];AG.01.l.02 [Sweetener (syrup/honey/chocolate)], lemon slices - AG.01.ab [Fruit juice/squash];AG.01.h.01.a [Citrus fruit], lime slices - AG.01.ab [Fruit juice/squash];AG.01.h.01.a [Citrus fruit], orange slices - AG.01.ab [Fruit juice/squash];AG.01.h.01.a [Citrus fruit].", , , ,0.458,0.500,0.476
115_0, , , ,rose,AG.01.y.01.a,, , , 
115_1, , , ,burgundy wine,AG.01.y.01.a,, , , 
115_2, , , ,pineapple juice,"AG.01.ab
AG.01.l.02
AG.01.y.01.a","AG.01.ab
AG.01.l.02", , , 
115_3, , , ,fruit punch,"AG.01.h
AG.01.h.01",AG.01, , , 
115_4, , , ,lemon,AG.01.h.01.a,AG.01.h.01.a, , , 
115_5, , , ,lime,"AG.01.ab
AG.01.h.01.a","AG.01.ab
AG.01.h.01.a", , , 
115_6, , , ,orange juices,"AG.01.ab
AG.01.l.02","AG.01.ab
AG.01.h.01.a
AG.01.l.02", , , 
115_7, , , ,orange slices,"AG.01.ab
AG.01.h.01.a","AG.01.ab
AG.01.h.01.a", , , 
115_8, , , ,punch,AG.01.y.01,, , , 
115_9, , , ,garnish,"AG.01.l
AG.01.n
AG.01.w",, , , 
116,"Certainly, the entities connected with food are delineated below:  rum, cream, coconut, pineapple, ice","Absolutely, the entities are related in this manner:  rum -  AG.01.y.01 [Intoxicating liquor], cream -  AG.01.e [Dairy produce];AG.01.n [Dishes and prepared food], coconut -  AG.01.h.01.f [Nut], pineapple -  AG.01 [Food], ice -  AG.01 [Food].","Of course, the entities are bonded in this manner: rum - AG.01.y.01 [Intoxicating liquor], cream of coconut - AG.01.e [Dairy produce];AG.01.n [Dishes and prepared food];AG.01.n.11 [Bread], pineapple - AG.01 [Food], ice - AG.01 [Food].", , , ,0.500,0.500,0.500
116_0, , , ,rum,AG.01.y.01,AG.01.y.01, , , 
116_1, , , ,cream,"AG.01.e
AG.01.n",, , , 
116_2, , , ,coconut,AG.01.h.01.f,, , , 
116_3, , , ,pineapple,AG.01,AG.01, , , 
116_4, , , ,ice,AG.01,AG.01, , , 
117,"Sure thing, here are the entities connected to food:  watermelon, rind, water, pineapple, evaporated milk, coconut, grated watermelon, sugar, lime juice, watermelon mixture","Certainly, the entities are associated appropriately:  watermelon -  AG.01.z [Water], rind -  AG.01.d.05 [Pork], water -  AG.01.z [Water], pineapple -  AG.01 [Food], evaporated milk -  AG.01.e [Dairy produce], coconut -  AG.01.h.01.f [Nut], grated watermelon -  AG.01.z [Water], sugar -  AG.01.l.02 [Sweetener (syrup/honey/chocolate)], lime juice -  AG.01.ab [Fruit juice/squash];AG.01.h.01.a [Citrus fruit];AG.01.l.02 [Sweetener (syrup/honey/chocolate)], watermelon mixture -  AG.01.z [Water].","Of course, the entities are bonded as such: watermelon - AG.01.h.01 [Fruit/a fruit], rind - AG.01 [Food], chunks - AG.01 [Food], water - AG.01.z [Water], pineapple - AG.01 [Food], evaporated milk - AG.01.e [Dairy produce], coconut - AG.01.h.01.f [Nut], grated watermelon - AG.01.h.01 [Fruit/a fruit];AG.01.t.05 [Preparation for table/cooking], sugar - AG.01.l.02 [Sweetener (syrup/honey/chocolate)], lime juice - AG.01.ab [Fruit juice/squash];AG.01.h.01.a [Citrus fruit];AG.01.l.02 [Sweetener (syrup/honey/chocolate)], watermelon mixture - AG.01.h.01 [Fruit/a fruit].", , , ,0.875,0.667,0.689
117_0, , , ,watermelon,AG.01.z,AG.01.h.01, , , 
117_1, , , ,rind,AG.01.d.05,AG.01, , , 
117_2, , , ,water,AG.01.z,AG.01.z, , , 
117_3, , , ,pineapple,AG.01,AG.01, , , 
